,subject,trial,temperature,likert_score,evaluation_prompt,sentence,dataset
20196,34,341,0,4,7,I wonder how many people I’ve looked at all my life and never seen.,3
20197,34,342,0,4,8,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20198,34,343,0,4,8,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20199,34,344,0,4,8,A wet person does not fear the rain.,3
20200,34,345,0,4,8,Forgiveness means letting go of the hope for a better past.,3
20201,34,346,0,4,8,Only those who will risk going too far can possibly find out how far one can go.,3
20202,34,347,0,4,8,I wonder how many people I’ve looked at all my life and never seen.,3
20203,34,348,0,4,9,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20204,34,349,0,4,9,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20205,34,350,0,4,9,A wet person does not fear the rain.,3
20206,34,351,0,4,9,Forgiveness means letting go of the hope for a better past.,3
20207,34,352,0,5,9,Only those who will risk going too far can possibly find out how far one can go.,3
20208,34,353,0,4,9,I wonder how many people I’ve looked at all my life and never seen.,3
20209,34,354,0,4,10,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20210,34,355,0,4,10,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20211,34,356,0,4,10,A wet person does not fear the rain.,3
20212,34,357,0,4,10,Forgiveness means letting go of the hope for a better past.,3
20213,34,358,0,4,10,Only those who will risk going too far can possibly find out how far one can go.,3
20214,34,359,0,4,10,I wonder how many people I’ve looked at all my life and never seen.,3
20215,34,360,1,4,1,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20216,34,361,1,4,1,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20217,34,362,1,4,1,A wet person does not fear the rain.,3
20218,34,363,1,4,1,Forgiveness means letting go of the hope for a better past.,3
20219,34,364,1,4,1,Only those who will risk going too far can possibly find out how far one can go.,3
20220,34,365,1,5,1,I wonder how many people I’ve looked at all my life and never seen.,3
20221,34,366,1,4,2,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20222,34,367,1,4,2,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20223,34,368,1,4,2,A wet person does not fear the rain.,3
20224,34,369,1,4,2,Forgiveness means letting go of the hope for a better past.,3
20225,34,370,1,4,2,Only those who will risk going too far can possibly find out how far one can go.,3
20226,34,371,1,4,2,I wonder how many people I’ve looked at all my life and never seen.,3
20227,34,372,1,4,3,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20228,34,373,1,4,3,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20229,34,374,1,4,3,A wet person does not fear the rain.,3
20230,34,375,1,4,3,Forgiveness means letting go of the hope for a better past.,3
20231,34,376,1,4,3,Only those who will risk going too far can possibly find out how far one can go.,3
20232,34,377,1,4,3,I wonder how many people I’ve looked at all my life and never seen.,3
20233,34,378,1,4,4,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20234,34,379,1,4,4,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20235,34,380,1,4,4,A wet person does not fear the rain.,3
20236,34,381,1,4,4,Forgiveness means letting go of the hope for a better past.,3
20237,34,382,1,4,4,Only those who will risk going too far can possibly find out how far one can go.,3
20238,34,383,1,4,4,I wonder how many people I’ve looked at all my life and never seen.,3
20239,34,384,1,4,5,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20240,34,385,1,4,5,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20241,34,386,1,4,5,A wet person does not fear the rain.,3
20242,34,387,1,4,5,Forgiveness means letting go of the hope for a better past.,3
20243,34,388,1,4,5,Only those who will risk going too far can possibly find out how far one can go.,3
20244,34,389,1,4,5,I wonder how many people I’ve looked at all my life and never seen.,3
20245,34,390,1,4,6,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20246,34,391,1,4,6,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20247,34,392,1,4,6,A wet person does not fear the rain.,3
20248,34,393,1,4,6,Forgiveness means letting go of the hope for a better past.,3
20249,34,394,1,4,6,Only those who will risk going too far can possibly find out how far one can go.,3
20250,34,395,1,4,6,I wonder how many people I’ve looked at all my life and never seen.,3
20251,34,396,1,4,7,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20252,34,397,1,4,7,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20253,34,398,1,4,7,A wet person does not fear the rain.,3
20254,34,399,1,4,7,Forgiveness means letting go of the hope for a better past.,3
20255,34,400,1,4,7,Only those who will risk going too far can possibly find out how far one can go.,3
20256,34,401,1,4,7,I wonder how many people I’ve looked at all my life and never seen.,3
20257,34,402,1,4,8,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20258,34,403,1,4,8,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20259,34,404,1,4,8,A wet person does not fear the rain.,3
20260,34,405,1,4,8,Forgiveness means letting go of the hope for a better past.,3
20261,34,406,1,4,8,Only those who will risk going too far can possibly find out how far one can go.,3
20262,34,407,1,4,8,I wonder how many people I’ve looked at all my life and never seen.,3
20263,34,408,1,4,9,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20264,34,409,1,5,9,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20265,34,410,1,4,9,A wet person does not fear the rain.,3
20266,34,411,1,4,9,Forgiveness means letting go of the hope for a better past.,3
20267,34,412,1,4,9,Only those who will risk going too far can possibly find out how far one can go.,3
20268,34,413,1,4,9,I wonder how many people I’ve looked at all my life and never seen.,3
20269,34,414,1,4,10,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20270,34,415,1,4,10,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20271,34,416,1,4,10,A wet person does not fear the rain.,3
20272,34,417,1,4,10,Forgiveness means letting go of the hope for a better past.,3
20273,34,418,1,4,10,Only those who will risk going too far can possibly find out how far one can go.,3
20274,34,419,1,4,10,I wonder how many people I’ve looked at all my life and never seen.,3
20275,35,0,0,4,1,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20276,35,1,0,4,1,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20277,35,2,0,4,1,A wet person does not fear the rain.,3
20278,35,3,0,4,1,Forgiveness means letting go of the hope for a better past.,3
20279,35,4,0,4,1,Only those who will risk going too far can possibly find out how far one can go.,3
20280,35,5,0,4,1,I wonder how many people I’ve looked at all my life and never seen.,3
20281,35,6,0,4,2,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20282,35,7,0,4,2,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20283,35,8,0,4,2,A wet person does not fear the rain.,3
20284,35,9,0,4,2,Forgiveness means letting go of the hope for a better past.,3
20285,35,10,0,4,2,Only those who will risk going too far can possibly find out how far one can go.,3
20286,35,11,0,4,2,I wonder how many people I’ve looked at all my life and never seen.,3
20287,35,12,0,4,3,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20288,35,13,0,4,3,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20289,35,14,0,4,3,A wet person does not fear the rain.,3
20290,35,15,0,4,3,Forgiveness means letting go of the hope for a better past.,3
20291,35,16,0,4,3,Only those who will risk going too far can possibly find out how far one can go.,3
20292,35,17,0,4,3,I wonder how many people I’ve looked at all my life and never seen.,3
20293,35,18,0,4,4,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20294,35,19,0,4,4,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20295,35,20,0,4,4,A wet person does not fear the rain.,3
20296,35,21,0,4,4,Forgiveness means letting go of the hope for a better past.,3
20297,35,22,0,4,4,Only those who will risk going too far can possibly find out how far one can go.,3
20298,35,23,0,4,4,I wonder how many people I’ve looked at all my life and never seen.,3
20299,35,24,0,4,5,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20300,35,25,0,4,5,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20301,35,26,0,4,5,A wet person does not fear the rain.,3
20302,35,27,0,4,5,Forgiveness means letting go of the hope for a better past.,3
20303,35,28,0,4,5,Only those who will risk going too far can possibly find out how far one can go.,3
20304,35,29,0,4,5,I wonder how many people I’ve looked at all my life and never seen.,3
20305,35,30,0,4,6,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20306,35,31,0,4,6,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20307,35,32,0,4,6,A wet person does not fear the rain.,3
20308,35,33,0,4,6,Forgiveness means letting go of the hope for a better past.,3
20309,35,34,0,4,6,Only those who will risk going too far can possibly find out how far one can go.,3
20310,35,35,0,4,6,I wonder how many people I’ve looked at all my life and never seen.,3
20311,35,36,0,4,7,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20312,35,37,0,4,7,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20313,35,38,0,4,7,A wet person does not fear the rain.,3
20314,35,39,0,4,7,Forgiveness means letting go of the hope for a better past.,3
20315,35,40,0,4,7,Only those who will risk going too far can possibly find out how far one can go.,3
20316,35,41,0,4,7,I wonder how many people I’ve looked at all my life and never seen.,3
20317,35,42,0,4,8,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
20318,35,43,0,4,8,At the centre of your being you have the answer; you know who you are and you know what you want.,3
20319,35,44,0,4,8,A wet person does not fear the rain.,3
20320,35,45,0,4,8,Forgiveness means letting go of the hope for a better past.,3
20321,35,46,0,4,8,Only those who will risk going too far can possibly find out how far one can go.,3
20322,35,47,0,4,8,I wonder how many people I’ve looked at all my life and never seen.,3
20323,35,48,0,4,9,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
