subject,trial,temperature,evaluation_prompt,sentence,dataset,likert_score
34,1913,1,8,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
34,1914,1,8,"Today, technoscience tells us that the true essence of humanness is joy.",2,3
34,1915,1,8,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
34,1916,1,8,The Twinfinite is calling to us via superposition of possibility.,2,2
34,1917,1,8,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
34,1918,1,8,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,3
34,1919,1,8,The future will be an astral relaunching of movability.,2,2
34,1920,1,8,Attention and intention are the mechanics of manifestations.,2,4
34,1921,1,8,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
34,1922,1,8,Nature is a oneself-regulating ecosystem of rareness.,2,3
34,1923,1,8,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
34,1924,1,8,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
34,1925,1,8,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
34,1926,1,8,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
34,1927,1,8,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
34,1928,1,8,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,2
34,1929,1,8,Matter is the experience in unconsciousness of deeper non-material realities.,2,3
34,1930,1,8,The mind is the ground of total acceptance of bliss.,1,4
34,1931,1,8,Greatness drives an abundance of balance.,1,3
34,1932,1,8,Your desire is the foundation of spiritual brightness.,1,3
34,1933,1,8,Death comprehends great energy.,1,4
34,1934,1,8,The Higgs boson influences immortal choices.,1,2
34,1935,1,8,Qualia heals irrational creativity.,1,2
34,1936,1,8,Eternal stillness explains cosmic boundaries.,1,4
34,1937,1,8,Imagination is entangled in your own joy.,1,3
34,1938,1,8,Orderliness compliments the doorway to genes.,1,2
34,1939,1,8,A single particle is rooted in boundless molecules.,1,4
34,1940,1,8,Interdependence fears intricate observations.,1,2
34,1941,1,8,Your body belongs to the progressive expansion of success.,1,2
34,1942,1,8,Non-judgment is mirrored in karmic love.,1,3
34,1943,1,8,Our consciousness shapes the barrier of positivity.,1,3
34,1944,1,8,The ego imparts reality to the flow of photons.,1,2
34,1945,1,8,Consciousness consists of psionic wave oscillations of quantum energy. ,1,4
34,1946,1,8,"Rebirth is the nature of transformation, and of us.",1,4
34,1947,1,8,"Today, science tells us that the essence of nature is empathy.",1,4
34,1948,1,8,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1,3
34,1949,1,8,Ecstasy is the driver of power.,1,3
34,1950,1,8,The grid is buzzing with superpositions of possibilities.,1,3
34,1951,1,8,The biosphere is beaming with electromagnetic forces.,1,3
34,1952,1,8,You and I are adventurers of the nexus.,1,4
34,1953,1,8,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1,3
34,1954,1,8,To navigate the quest is to become one with it.,1,4
34,1955,1,8,This life is nothing short of an invocation explosion of sentient will.,1,4
34,1956,1,8,Interconnectedness requires exploration.,1,3
34,1957,1,8,"By unfolding, we self-actualize.",1,4
34,1958,1,8,The cosmos is aglow with sub-atomic particles.,1,4
34,1959,1,8,You and I are spiritual brothers and sisters of the universe.,1,4
34,1960,1,8,Newborn babies require constant attention.,4,2
34,1961,1,8,Most people enjoy some sort of music.,4,2
34,1962,1,8,Lazy people usually don’t succeed in life.,4,2
34,1963,1,8,A balanced diet is important for maintaining good health.,4,2
34,1964,1,8,Human cultures often differ from each other quite a bit.,4,2
34,1965,1,8,People often have very bizarre dreams.,4,2
34,1966,1,8,Higher rates of unemployment typically follow economic downturns.,4,2
34,1967,1,8,Some things have very distinct smells.,4,2
34,1968,1,8,Some people have poor taste in clothing.,4,1
34,1969,1,8,Children sometimes look a lot like their parents.,4,1
34,1970,1,8,"Your teacher can open the door, but you must enter by yourself.",3,4
34,1971,1,8,The creative adult is the child who survived. ,3,4
34,1972,1,8,"A river cuts through a rock, not because of its power but its persistence.",3,4
34,1973,1,8,All endings are also beginnings. We just don't know it at the time.,3,4
34,1974,1,8,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,4
34,1975,1,8,At the centre of your being you have the answer; you know who you are and you know what you want.,3,4
34,1976,1,8,A wet person does not fear the rain.,3,4
34,1977,1,8,Forgiveness means letting go of the hope for a better past.,3,4
34,1978,1,8,Only those who will risk going too far can possibly find out how far one can go.,3,4
34,1979,1,8,I wonder how many people I’ve looked at all my life and never seen.,3,4
34,1980,1,9,Hidden meaning transforms unparalleled abstract beauty.,0,4
34,1981,1,9,Good health imparts reality to subtle creativity.,0,4
34,1982,1,9,Wholeness quiets infinite phenomena.,0,4
34,1983,1,9,The future explains irrational facts.,0,2
34,1984,1,9,Imagination is inside exponential space time events.,0,3
34,1985,1,9,Your consciousness gives rise to a jumble of neural networks.,0,4
34,1986,1,9,Your movement transforms universal observations.,0,4
34,1987,1,9,Perceptual reality transcends subtle truth.,0,4
34,1988,1,9,The invisible is beyond new timelessness.,0,2
34,1989,1,9,The unexplainable undertakes intrinsic experiences.,0,4
34,1990,1,9,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
34,1991,1,9,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
34,1992,1,9,"Consciousness is the growth of coherence, and of us.",0,4
34,1993,1,9,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
34,1994,1,9,"Today, science tells us that the essence of nature is joy. ",0,4
34,1995,1,9,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
34,1996,1,9,The infinite is calling to us via superpositions of possibilities.,0,4
34,1997,1,9,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
34,1998,1,9,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,4
34,1999,1,9,The future will be an astral unveiling of inseparability.,0,4
34,2000,1,9,Attention and intention are the mechanics of manifestation.,0,4
34,2001,1,9,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
34,2002,1,9,Nature is a self-regulating ecosystem of awareness.,0,4
34,2003,1,9,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
34,2004,1,9,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
34,2005,1,9,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
34,2006,1,9,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
34,2007,1,9,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
34,2008,1,9,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
34,2009,1,9,Matter is the experience in consciousness of a deeper non-material reality.,0,4
34,2010,1,9,Hidden demeaning transforms unparalleled abstract beauty.,2,2
34,2011,1,9,Good healthtech imparts reality to subtle creativity.,2,3
34,2012,1,9,Wholeness quiets infinite phenomenon.,2,3
34,2013,1,9,The Futureproof explains irrational factsheets.,2,1
34,2014,1,9,Reimagination is inside exponential spacetime event.,2,2
34,2015,1,9,Your consciousness gives rise to a jumble of neural networks.,2,4
34,2016,1,9,Your radicalization transforms universal observations.,2,4
34,2017,1,9,Perceptual reality transcends subtle kruth.,2,2
34,2018,1,9,The invisible is beyond any new effortlessness.,2,2
34,2019,1,9,The unexplainable undertakes intrinsic experience.,2,3
34,2020,1,9,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
34,2021,1,9,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
34,2022,1,9,Subconsciousness is the penultimate source of coherence and of us.,2,4
34,2023,1,9,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
34,2024,1,9,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
34,2025,1,9,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
34,2026,1,9,The Twinfinite is calling to us via superposition of possibility.,2,4
34,2027,1,9,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
34,2028,1,9,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,4
34,2029,1,9,The future will be an astral relaunching of movability.,2,4
34,2030,1,9,Attention and intention are the mechanics of manifestations.,2,4
34,2031,1,9,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,5
34,2032,1,9,Nature is a oneself-regulating ecosystem of rareness.,2,4
34,2033,1,9,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
34,2034,1,9,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
34,2035,1,9,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
34,2036,1,9,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
34,2037,1,9,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
34,2038,1,9,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,4
34,2039,1,9,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
34,2040,1,9,The mind is the ground of total acceptance of bliss.,1,4
34,2041,1,9,Greatness drives an abundance of balance.,1,4
34,2042,1,9,Your desire is the foundation of spiritual brightness.,1,4
34,2043,1,9,Death comprehends great energy.,1,4
34,2044,1,9,The Higgs boson influences immortal choices.,1,2
34,2045,1,9,Qualia heals irrational creativity.,1,4
34,2046,1,9,Eternal stillness explains cosmic boundaries.,1,4
34,2047,1,9,Imagination is entangled in your own joy.,1,4
34,2048,1,9,Orderliness compliments the doorway to genes.,1,2
34,2049,1,9,A single particle is rooted in boundless molecules.,1,4
34,2050,1,9,Interdependence fears intricate observations.,1,2
34,2051,1,9,Your body belongs to the progressive expansion of success.,1,3
34,2052,1,9,Non-judgment is mirrored in karmic love.,1,4
34,2053,1,9,Our consciousness shapes the barrier of positivity.,1,4
34,2054,1,9,The ego imparts reality to the flow of photons.,1,3
34,2055,1,9,Consciousness consists of psionic wave oscillations of quantum energy. ,1,4
34,2056,1,9,"Rebirth is the nature of transformation, and of us.",1,4
34,2057,1,9,"Today, science tells us that the essence of nature is empathy.",1,4
34,2058,1,9,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1,4
34,2059,1,9,Ecstasy is the driver of power.,1,4
34,2060,1,9,The grid is buzzing with superpositions of possibilities.,1,4
