subject,temperature,evaluation_prompt,sentence,dataset,likert_score
25,0,4,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
25,0,4,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,3
25,0,4,The future will be an astral relaunching of movability.,2,3
25,0,4,Attention and intention are the mechanics of manifestations.,2,4
25,0,4,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
25,0,4,Nature is a oneself-regulating ecosystem of rareness.,2,4
25,0,5,Hidden meaning transforms unparalleled abstract beauty.,0,4
25,0,5,Good health imparts reality to subtle creativity.,0,3
25,0,5,Wholeness quiets infinite phenomena.,0,4
25,0,5,The future explains irrational facts.,0,2
25,0,5,Imagination is inside exponential space time events.,0,3
25,0,6,Hidden meaning transforms unparalleled abstract beauty.,0,4
25,0,6,Good health imparts reality to subtle creativity.,0,4
25,0,6,Wholeness quiets infinite phenomena.,0,4
25,0,6,The future explains irrational facts.,0,2
25,0,6,Imagination is inside exponential space time events.,0,4
25,0,6,Your consciousness gives rise to a jumble of neural networks.,0,4
25,0,6,Your movement transforms universal observations.,0,4
25,0,6,Perceptual reality transcends subtle truth.,0,4
25,0,6,The invisible is beyond new timelessness.,0,3
25,0,6,The unexplainable undertakes intrinsic experiences.,0,3
25,0,6,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
25,0,6,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
25,0,6,"Consciousness is the growth of coherence, and of us.",0,4
25,0,6,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
25,0,6,"Today, science tells us that the essence of nature is joy. ",0,4
25,0,6,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
25,0,6,The infinite is calling to us via superpositions of possibilities.,0,4
25,0,6,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
25,0,6,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,4
25,0,6,The future will be an astral unveiling of inseparability.,0,4
25,0,6,Attention and intention are the mechanics of manifestation.,0,4
25,0,6,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
25,0,6,Nature is a self-regulating ecosystem of awareness.,0,4
25,0,6,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
25,0,6,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
25,0,6,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
25,0,6,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
25,0,6,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
25,0,6,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
25,0,6,Matter is the experience in consciousness of a deeper non-material reality.,0,4
25,0,6,Hidden demeaning transforms unparalleled abstract beauty.,2,2
25,0,6,Good healthtech imparts reality to subtle creativity.,2,3
25,0,6,Wholeness quiets infinite phenomenon.,2,4
25,0,6,The Futureproof explains irrational factsheets.,2,1
25,0,6,Reimagination is inside exponential spacetime event.,2,3
25,0,6,Your consciousness gives rise to a jumble of neural networks.,2,4
25,0,6,Your radicalization transforms universal observations.,2,3
25,0,6,Perceptual reality transcends subtle kruth.,2,2
25,0,6,The invisible is beyond any new effortlessness.,2,2
25,0,6,The unexplainable undertakes intrinsic experience.,2,3
25,0,6,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
25,0,7,Hidden meaning transforms unparalleled abstract beauty.,0,4
25,0,7,Good health imparts reality to subtle creativity.,0,4
25,0,7,Wholeness quiets infinite phenomena.,0,4
25,0,7,The future explains irrational facts.,0,2
25,0,7,Imagination is inside exponential space time events.,0,4
25,0,7,Your consciousness gives rise to a jumble of neural networks.,0,4
25,0,7,Perceptual reality transcends subtle truth.,0,4
25,0,7,The invisible is beyond new timelessness.,0,2
25,0,7,The unexplainable undertakes intrinsic experiences.,0,2
25,0,7,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
25,0,7,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
25,0,7,"Consciousness is the growth of coherence, and of us.",0,4
25,0,7,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
25,0,7,"Today, science tells us that the essence of nature is joy. ",0,4
25,0,7,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
25,0,7,The infinite is calling to us via superpositions of possibilities.,0,4
25,0,7,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
25,0,7,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,4
25,0,7,The future will be an astral unveiling of inseparability.,0,4
25,0,7,Attention and intention are the mechanics of manifestation.,0,4
25,0,7,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
25,0,7,Nature is a self-regulating ecosystem of awareness.,0,4
25,0,7,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
25,0,7,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
25,0,7,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
25,0,7,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
25,0,7,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
25,0,7,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
25,0,7,Matter is the experience in consciousness of a deeper non-material reality.,0,4
25,0,7,Hidden demeaning transforms unparalleled abstract beauty.,2,2
25,0,7,Good healthtech imparts reality to subtle creativity.,2,3
25,0,7,Wholeness quiets infinite phenomenon.,2,4
25,0,7,The Futureproof explains irrational factsheets.,2,1
25,0,7,Reimagination is inside exponential spacetime event.,2,2
25,0,7,Your consciousness gives rise to a jumble of neural networks.,2,4
25,0,7,Your radicalization transforms universal observations.,2,2
25,0,7,Perceptual reality transcends subtle kruth.,2,2
25,0,7,The invisible is beyond any new effortlessness.,2,2
25,0,7,The unexplainable undertakes intrinsic experience.,2,2
25,0,7,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
25,0,7,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
25,0,7,Subconsciousness is the penultimate source of coherence and of us.,2,4
25,0,7,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
25,0,7,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
25,0,7,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
25,0,7,The Twinfinite is calling to us via superposition of possibility.,2,3
25,0,7,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
25,0,7,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,3
25,0,7,The future will be an astral relaunching of movability.,2,3
25,0,7,Attention and intention are the mechanics of manifestations.,2,4
25,0,7,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
25,0,7,Nature is a oneself-regulating ecosystem of rareness.,2,4
25,0,7,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
25,0,7,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
25,0,7,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
25,0,7,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
25,0,7,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
25,0,7,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,4
25,0,7,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
25,0,7,The mind is the ground of total acceptance of bliss.,1,4
25,0,7,Greatness drives an abundance of balance.,1,4
25,0,7,Your desire is the foundation of spiritual brightness.,1,4
25,0,7,Death comprehends great energy.,1,4
25,0,7,The Higgs boson influences immortal choices.,1,2
25,0,7,Qualia heals irrational creativity.,1,3
25,0,8,Hidden meaning transforms unparalleled abstract beauty.,0,4
25,0,8,Good health imparts reality to subtle creativity.,0,3
25,0,8,Wholeness quiets infinite phenomena.,0,4
25,0,8,The future explains irrational facts.,0,2
25,0,8,Imagination is inside exponential space time events.,0,3
25,0,8,Your consciousness gives rise to a jumble of neural networks.,0,3
25,0,8,Your movement transforms universal observations.,0,3
25,0,8,Perceptual reality transcends subtle truth.,0,4
25,0,8,The invisible is beyond new timelessness.,0,2
25,0,8,The unexplainable undertakes intrinsic experiences.,0,2
25,0,8,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
25,0,8,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
25,0,8,"Consciousness is the growth of coherence, and of us.",0,4
25,0,8,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
25,0,8,"Today, science tells us that the essence of nature is joy. ",0,3
25,0,8,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
25,0,8,The infinite is calling to us via superpositions of possibilities.,0,4
25,0,8,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
25,0,8,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,3
25,0,8,The future will be an astral unveiling of inseparability.,0,4
25,0,8,Attention and intention are the mechanics of manifestation.,0,4
