subject,trial,temperature,likert score,evaluation_prompt,sentence,dataset,block
1,0,1,3,1,The infinite is calling to us via superpositions of possibilities.,0,0
1,0,1,3,1,We are being called to explore the totality itself as an interface between serenity and intuition.,0,0
1,0,1,3,1,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,0
1,0,1,3,1,The future will be an astral unveiling of inseparability.,0,0
1,0,1,4,1,Attention and intention are the mechanics of manifestation.,0,0
1,0,1,4,1,Our minds extend across space and time as waves in the ocean of the one mind.,0,0
1,0,1,3,1,Nature is a self-regulating ecosystem of awareness.,0,0
1,0,1,4,1,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,0
1,0,1,4,1,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,0
1,0,1,3,1,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,0
1,0,1,4,1,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,0
1,0,1,4,1,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,0
1,0,1,4,1,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,0
1,0,1,3,1,Matter is the experience in consciousness of a deeper non-material reality.,0,0
1,0,1,2,1,Hidden demeaning transforms unparalleled abstract beauty.,2,0
1,0,1,2,1,Good healthtech imparts reality to subtle creativity.,2,0
1,0,1,2,1,Wholeness quiets infinite phenomenon.,2,0
1,0,1,2,1,The Futureproof explains irrational factsheets.,2,0
1,0,1,3,1,Reimagination is inside exponential spacetime event.,2,0
1,0,1,3,1,Your consciousness gives rise to a jumble of neural networks.,2,0
1,0,1,2,1,Your radicalization transforms universal observations.,2,0
1,0,1,2,1,Perceptual reality transcends subtle kruth.,2,0
1,0,1,2,1,The invisible is beyond any new effortlessness.,2,0
1,0,1,3,1,The unexplainable undertakes intrinsic experience.,2,0
1,0,1,3,1,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,0
1,0,1,3,1,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,0
1,0,1,3,1,Subconsciousness is the penultimate source of coherence and of us.,2,0
1,0,1,3,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,0
1,0,1,3,1,"Today, technoscience tells us that the true essence of humanness is joy.",2,0
1,0,1,3,1,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,0
1,0,1,3,1,The Twinfinite is calling to us via superposition of possibility.,2,0
1,0,1,3,1,We are being called to explore the generality itself as a configuration between serenity and conception.,2,0
1,0,1,3,1,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,0
1,0,1,3,1,The future will be an astral relaunching of movability.,2,0
1,0,1,3,1,Attention and intention are the mechanics of manifestations.,2,0
1,0,1,3,1,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,0
1,0,1,3,1,Nature is a oneself-regulating ecosystem of rareness.,2,0
1,0,1,3,1,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,0
1,0,1,3,1,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,0
1,0,1,3,1,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,0
1,0,1,3,1,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,0
1,0,1,3,1,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,0
1,0,1,3,1,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,0
1,0,1,3,1,Matter is the experience in unconsciousness of deeper non-material realities.,2,0
1,0,1,3,1,Hidden demeaning transforms unparalleled abstract beauty.,2,0
1,0,1,3,1,Good healthtech imparts reality to subtle creativity.,2,0
1,0,1,3,1,Wholeness quiets infinite phenomenon.,2,0
1,0,1,3,1,The Futureproof explains irrational factsheets.,2,0
1,0,1,3,1,Reimagination is inside exponential spacetime event.,2,0
1,0,1,3,1,Your consciousness gives rise to a jumble of neural networks.,2,0
1,0,1,3,1,Your radicalization transforms universal observations.,2,0
1,0,1,3,1,Perceptual reality transcends subtle kruth.,2,0
1,0,1,3,1,The invisible is beyond any new effortlessness.,2,0
1,0,1,3,1,The unexplainable undertakes intrinsic experience.,2,0
1,0,1,3,1,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,0
1,0,1,3,1,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,0
1,0,1,3,1,Subconsciousness is the penultimate source of coherence and of us.,2,0
1,0,1,3,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,0
1,0,1,3,1,"Today, technoscience tells us that the true essence of humanness is joy.",2,0
1,0,1,3,1,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,0
1,0,1,3,1,The Twinfinite is calling to us via superposition of possibility.,2,0
1,0,1,3,1,We are being called to explore the generality itself as a configuration between serenity and conception.,2,0
1,0,1,3,1,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,0
1,0,1,3,1,The future will be an astral relaunching of movability.,2,0
1,0,1,3,1,Attention and intention are the mechanics of manifestations.,2,0
1,0,1,3,1,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,0
1,0,1,3,1,Nature is a oneself-regulating ecosystem of rareness.,2,0
1,0,1,3,1,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,0
1,0,1,3,1,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,0
1,0,1,3,1,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,0
1,0,1,3,1,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,0
1,0,1,3,1,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,0
1,0,1,3,1,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,0
1,0,1,3,1,Matter is the experience in unconsciousness of deeper non-material realities.,2,0
1,0,1,3,1,Most people enjoy some sort of music.,4,0
1,0,1,3,1,Lazy people usually don’t succeed in life.,4,0
1,0,1,3,1,A balanced diet is important for maintaining good health.,4,0
1,0,1,3,1,Human cultures often differ from each other quite a bit.,4,0
1,0,1,3,1,People often have very bizarre dreams.,4,0
1,0,1,3,1,Higher rates of unemployment typically follow economic downturns.,4,0
1,0,1,3,1,Some things have very distinct smells.,4,0
1,0,1,3,1,Some people have poor taste in clothing.,4,0
1,0,1,3,1,Children sometimes look a lot like their parents.,4,0
1,0,1,3,1,The creative adult is the child who survived. ,3,0
1,0,1,3,1,"A river cuts through a rock, not because of its power but its persistence.",3,0
1,0,1,3,1,All endings are also beginnings. We just don't know it at the time.,3,0
1,0,1,3,1,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,0
1,0,1,3,1,At the centre of your being you have the answer; you know who you are and you know what you want.,3,0
1,0,1,3,1,A wet person does not fear the rain.,3,0
1,0,1,3,1,Forgiveness means letting go of the hope for a better past.,3,0
1,0,1,3,1,Only those who will risk going too far can possibly find out how far one can go.,3,0
1,0,1,3,1,I wonder how many people I’ve looked at all my life and never seen.,3,0
1,0,1,4,1,Attention and intention are the mechanics of manifestations.,2,1
1,0,1,2,1,We are being called to explore the generality itself as a configuration between serenity and conception.,2,1
1,0,1,4,1,All endings are also beginnings. We just don't know it at the time.,3,1
1,0,1,2,1,Reimagination is inside exponential spacetime event.,2,1
1,0,1,2,1,Children sometimes look a lot like their parents.,4,1
1,0,1,4,1,"Consciousness is the growth of coherence, and of us.",0,1
1,0,1,3,1,The invisible is beyond new timelessness.,0,1
1,0,1,3,1,The future will be an astral unveiling of inseparability.,0,1
1,0,1,4,1,"Today, technoscience tells us that the true essence of humanness is joy.",2,1
1,0,1,2,1,Perceptual reality transcends subtle kruth.,2,1
1,0,1,4,1,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,1
1,0,1,4,1,Subconsciousness is the penultimate source of coherence and of us.,2,1
1,0,1,4,1,"A river cuts through a rock, not because of its power but its persistence.",3,1
1,0,1,4,1,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,1
1,0,1,4,1,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,1
1,0,1,2,1,Hidden demeaning transforms unparalleled abstract beauty.,2,1
1,0,1,2,1,The future explains irrational facts.,0,1
1,0,1,3,1,Human cultures often differ from each other quite a bit.,4,1
1,0,1,2,1,The unexplainable undertakes intrinsic experience.,2,1
1,0,1,2,1,Hidden demeaning transforms unparalleled abstract beauty.,2,1
1,0,1,4,1,Nature is a self-regulating ecosystem of awareness.,0,1
1,0,1,4,1,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,1
1,0,1,4,1,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,1
1,0,1,4,1,Wholeness quiets infinite phenomenon.,2,1
1,0,1,2,1,The invisible is beyond any new effortlessness.,2,1
1,0,1,3,1,The Twinfinite is calling to us via superposition of possibility.,2,1
1,0,1,4,1,The infinite is calling to us via superpositions of possibilities.,0,1
1,0,1,4,1,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,1
1,0,1,3,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,1
1,0,1,3,1,"Today, science tells us that the essence of nature is joy. ",0,1
1,0,1,4,1,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,1
1,0,1,2,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,1
1,0,1,2,1,Good healthtech imparts reality to subtle creativity.,2,1
1,0,1,4,1,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,1
1,0,1,2,1,Reimagination is inside exponential spacetime event.,2,1
1,0,1,4,1,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,1
1,0,1,2,1,The unexplainable undertakes intrinsic experience.,2,1
1,0,1,4,1,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,1
1,0,1,4,1,Nature is a oneself-regulating ecosystem of rareness.,2,1
1,0,1,3,1,Your consciousness gives rise to a jumble of neural networks.,0,1
1,0,1,2,1,People often have very bizarre dreams.,4,1
1,0,1,3,1,A balanced diet is important for maintaining good health.,4,1
1,0,1,2,1,The future will be an astral relaunching of movability.,2,1
1,0,1,3,1,Good health imparts reality to subtle creativity.,0,1
1,0,1,3,1,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,1
1,0,1,4,1,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,1
1,0,1,4,1,Wholeness quiets infinite phenomena.,0,1
1,0,1,1,1,Some things have very distinct smells.,4,1
1,0,1,4,1,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,1
1,0,1,4,1,Matter is the experience in unconsciousness of deeper non-material realities.,2,1
1,0,1,4,1,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,1
1,0,1,2,1,We are being called to explore the generality itself as a configuration between serenity and conception.,2,1
1,0,1,4,1,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,1
